# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1780627083.764449119567871,0.00966,0.00018,0.00029,0.00008,0.00000,0.00353,0.01374
1780627083.797780990600586,0.00809,0.00016,0.00047,0.00008,0.00000,0.00350,0.01231
1780627085.664103031158447,0.01700,0.00019,0.00193,0.00002,0.00000,0.00336,0.02250
1780627085.697432994842529,0.01579,0.00018,0.00110,0.00001,0.00000,0.00354,0.02063
1780627085.730775117874146,0.01875,0.00019,0.00069,0.00000,0.00000,0.00336,0.02298
1780627085.764091968536377,0.01883,0.00022,0.00066,0.00000,0.00000,0.00392,0.02363
1780627085.797453165054321,0.01935,0.00019,0.00075,0.00000,0.00000,0.00336,0.02366
1780627085.830739974975586,0.01681,0.00018,0.00061,0.00000,0.00000,0.00335,0.02096
1780627085.864064931869507,0.01830,0.00025,0.00081,0.00000,0.00000,0.00334,0.02270
1780627085.897407054901123,0.02058,0.00018,0.00068,0.00000,0.00000,0.00328,0.02472
1780627085.930724143981934,0.02073,0.00018,0.00050,0.00000,0.00000,0.00327,0.02468
1780627085.964050054550171,0.02021,0.00018,0.00031,0.00000,0.00000,0.00378,0.02448
1780627085.997390985488892,0.02099,0.00022,0.00045,0.00000,0.00000,0.00344,0.02511
1780627086.030702114105225,0.02169,0.00021,0.00091,0.00000,0.00082,0.00359,0.02721
1780627086.064033031463623,0.02344,0.00025,0.00052,0.00004,0.00058,0.00354,0.02838
1780627086.097378015518188,0.02207,0.00018,0.00047,0.00006,0.00000,0.00345,0.02624
1780627086.130716085433960,0.01811,0.00018,0.00042,0.00007,0.00000,0.00343,0.02221
1780627086.164011955261230,0.01528,0.00017,0.00026,0.00014,0.00048,0.00351,0.01984
1780627086.197345018386841,0.01815,0.00018,0.00063,0.00008,0.00061,0.00341,0.02306
1780627086.730585098266602,0.00920,0.00020,0.00154,0.00007,0.00000,0.00336,0.01437
1780627088.030339002609253,0.00882,0.00021,0.00042,0.00004,0.00000,0.00389,0.01338
1780627088.296959161758423,0.01524,0.00023,0.00070,0.00004,0.00000,0.00373,0.01994
1780627088.330286026000977,0.01901,0.00023,0.00028,0.00006,0.00028,0.00338,0.02323
1780627088.363623142242432,0.02028,0.00032,0.00032,0.00008,0.00000,0.00336,0.02435
1780627088.396942138671875,0.01914,0.00034,0.00054,0.00005,0.00000,0.00355,0.02362
1780627088.630239963531494,0.01877,0.00024,0.00121,0.00004,0.00049,0.00352,0.02427
1780627088.663555145263672,0.01885,0.00025,0.00074,0.00005,0.00000,0.00340,0.02329
1780627088.696895122528076,0.01166,0.00023,0.00061,0.00005,0.00000,0.00344,0.01600
1780627088.730242013931274,0.01149,0.00029,0.00048,0.00005,0.00000,0.00351,0.01582
1780627088.763535976409912,0.01367,0.00025,0.00052,0.00005,0.00000,0.00466,0.01914
1780627088.796875953674316,0.01886,0.00025,0.00062,0.00005,0.00073,0.00356,0.02407
1780627088.830201148986816,0.01246,0.00022,0.00076,0.00010,0.00000,0.00355,0.01709
1780627088.863522052764893,0.00982,0.00021,0.00048,0.00010,0.00061,0.00353,0.01475
1780627088.896847009658813,0.01005,0.00019,0.00062,0.00016,0.00000,0.00366,0.01467
1780627088.930174112319946,0.00864,0.00020,0.00033,0.00023,0.00002,0.00408,0.01350
1780627088.963504076004028,0.00810,0.00020,0.00063,0.00015,0.00000,0.00344,0.01252
1780627088.996825933456421,0.00877,0.00019,0.00062,0.00014,0.00172,0.00419,0.01564
1780627090.429914951324463,0.02004,0.00020,0.00113,0.00001,0.00009,0.00326,0.02473
1780627090.463271141052246,0.02214,0.00020,0.00079,0.00000,0.00006,0.00334,0.02653
1780627090.496556043624878,0.02063,0.00018,0.00038,0.00000,0.00002,0.00341,0.02461
1780627090.529881954193115,0.01922,0.00018,0.00042,0.00000,0.00000,0.00347,0.02330
1780627090.563246011734009,0.01872,0.00019,0.00049,0.00000,0.00000,0.00379,0.02320
1780627090.596538066864014,0.01352,0.00018,0.00044,0.00000,0.00000,0.00345,0.01758
1780627090.629868030548096,0.00892,0.00019,0.00033,0.00000,0.00000,0.00360,0.01304
1780627090.663195133209229,0.01452,0.00023,0.00064,0.00000,0.00000,0.00356,0.01895
1780627090.696515083312988,0.01876,0.00019,0.00051,0.00000,0.00000,0.00349,0.02294
1780627090.729861021041870,0.01332,0.00018,0.00036,0.00000,0.00000,0.00448,0.01835
1780627090.763174057006836,0.01474,0.00018,0.00130,0.00000,0.00000,0.00364,0.01987
1780627090.796497106552124,0.01128,0.00019,0.00040,0.00000,0.00009,0.00357,0.01554
1780627090.829834938049316,0.01472,0.00019,0.00065,0.00000,0.00037,0.00346,0.01940
1780627090.863152027130127,0.01884,0.00019,0.00148,0.00000,0.00219,0.00350,0.02620
1780627090.896476984024048,0.01893,0.00017,0.00067,0.00010,0.00033,0.00364,0.02383
1780627090.929806947708130,0.01991,0.00017,0.00065,0.00009,0.00007,0.00422,0.02512
1780627090.963236093521118,0.02031,0.00016,0.00042,0.00008,0.00000,0.00324,0.02422
1780627090.996466159820557,0.01818,0.00016,0.00026,0.00004,0.00000,0.00368,0.02232
1780627091.029788017272949,0.01703,0.00016,0.00051,0.00005,0.00007,0.00319,0.02102
1780627091.063116073608398,0.01324,0.00020,0.00035,0.00005,0.00002,0.00326,0.01712
1780627091.096457004547119,0.01521,0.00016,0.00074,0.00004,0.00003,0.00327,0.01945
1780627091.129769086837769,0.01435,0.00016,0.00052,0.00006,0.00003,0.00414,0.01926
1780627091.163103103637695,0.01009,0.00016,0.00018,0.00006,0.00002,0.00337,0.01388
1780627091.196428060531616,0.01340,0.00016,0.00064,0.00006,0.00008,0.00367,0.01800
1780627091.229764938354492,0.01218,0.00015,0.00030,0.00006,0.00027,0.00340,0.01637
1780627094.129225015640259,0.01234,0.00021,0.00189,0.00000,0.00029,0.00353,0.01827
1780627095.062385082244873,0.01971,0.00020,0.00083,0.00000,0.00000,0.00333,0.02407
1780627095.095720052719116,0.01540,0.00021,0.00044,0.00000,0.00000,0.00401,0.02006
1780627097.628584146499634,0.01848,0.00026,0.00067,0.00000,0.00000,0.00329,0.02271
1780627097.661920070648193,0.01975,0.00023,0.00048,0.00000,0.00000,0.00339,0.02385
1780627097.695255994796753,0.01847,0.00026,0.00045,0.00000,0.00000,0.00337,0.02255
1780627097.728579044342041,0.01911,0.00022,0.00041,0.00000,0.00000,0.00389,0.02362
1780627097.761909961700439,0.01892,0.00024,0.00041,0.00000,0.00000,0.00342,0.02299
1780627097.795238971710205,0.02029,0.00025,0.00057,0.00000,0.00000,0.00341,0.02453
1780627097.828581094741821,0.01960,0.00022,0.00051,0.00000,0.00000,0.00336,0.02369
1780627097.861883163452148,0.01968,0.00023,0.00051,0.00000,0.00000,0.00343,0.02385
1780627097.895202159881592,0.01978,0.00023,0.00062,0.00000,0.00000,0.00339,0.02401
1780627097.928529024124146,0.01940,0.00022,0.00049,0.00000,0.00000,0.00372,0.02383
1780627097.961852073669434,0.02044,0.00018,0.00027,0.00000,0.00000,0.00344,0.02432
1780627097.995182037353516,0.01940,0.00018,0.00054,0.00000,0.00028,0.00339,0.02380
1780627098.028511047363281,0.01935,0.00016,0.00036,0.00000,0.00002,0.00329,0.02317
1780627098.061841011047363,0.01930,0.00018,0.00022,0.00000,0.00000,0.00345,0.02315
1780627098.095164060592651,0.02087,0.00017,0.00046,0.00000,0.00002,0.00370,0.02521
1780627098.128498077392578,0.01967,0.00016,0.00062,0.00000,0.00000,0.00320,0.02366
1780627098.161815166473389,0.02062,0.00016,0.00038,0.00000,0.00004,0.00410,0.02530
1780627098.195146083831787,0.01860,0.00018,0.00036,0.00000,0.00003,0.00373,0.02290
1780627098.228471040725708,0.01940,0.00016,0.00092,0.00000,0.00000,0.00323,0.02370
1780627098.261804103851318,0.01974,0.00016,0.00028,0.00000,0.00002,0.00334,0.02354
1780627098.295127153396606,0.01855,0.00015,0.00053,0.00000,0.00007,0.00329,0.02261
1780627098.328480958938599,0.01414,0.00017,0.00040,0.00000,0.00006,0.00370,0.01847
1780627098.361780166625977,0.01956,0.00017,0.00043,0.00000,0.00002,0.00361,0.02379
1780627098.395112991333008,0.01951,0.00021,0.00039,0.00000,0.00008,0.00370,0.02389
1780627098.428436994552612,0.02015,0.00015,0.00061,0.00000,0.00000,0.00364,0.02455
1780627098.461768150329590,0.02021,0.00016,0.00026,0.00000,0.00000,0.00337,0.02401
1780627098.495095968246460,0.01937,0.00016,0.00050,0.00000,0.00000,0.00335,0.02338
1780627098.528421163558960,0.01874,0.00016,0.00088,0.00000,0.00000,0.00330,0.02310
1780627098.561748027801514,0.01394,0.00016,0.00041,0.00000,0.00024,0.00344,0.01820
1780627098.595073938369751,0.01624,0.00017,0.00059,0.00003,0.00030,0.00354,0.02087
1780627098.628428936004639,0.01834,0.00019,0.00028,0.00005,0.00132,0.00344,0.02362
1780627098.661729097366333,0.01084,0.00017,0.00063,0.00016,0.00168,0.00368,0.01716
1780627098.695055961608887,0.00964,0.00017,0.00038,0.00032,0.00032,0.00369,0.01453
1780627098.728377103805542,0.00888,0.00018,0.00043,0.00034,0.00002,0.00343,0.01329
1780627098.761781930923462,0.00892,0.00019,0.00047,0.00032,0.00000,0.00342,0.01332
1780627098.795032978057861,0.01147,0.00017,0.00070,0.00030,0.00132,0.00379,0.01776
1780627098.828361034393311,0.01042,0.00018,0.00029,0.00057,0.00003,0.00333,0.01483
1780627098.861689090728760,0.00927,0.00020,0.00039,0.00054,0.00031,0.00343,0.01413
1780627098.895112037658691,0.00850,0.00020,0.00032,0.00063,0.00020,0.00407,0.01392
1780627098.928344011306763,0.00949,0.00018,0.00054,0.00061,0.00196,0.00358,0.01637
1780627098.961670160293579,0.00881,0.00020,0.00061,0.00082,0.00057,0.00349,0.01448
1780627098.995007038116455,0.00891,0.00019,0.00026,0.00097,0.00103,0.00358,0.01495
1780627099.028392076492310,0.01052,0.00023,0.00064,0.00109,0.00035,0.00351,0.01634
1780627099.994817018508911,0.02007,0.00021,0.00099,0.00001,0.00029,0.00336,0.02494
1780627100.028149127960205,0.01919,0.00020,0.00091,0.00000,0.00022,0.00313,0.02367
1780627100.061524152755737,0.01954,0.00020,0.00037,0.00000,0.00000,0.00318,0.02329
1780627100.094800949096680,0.02036,0.00017,0.00042,0.00000,0.00000,0.00398,0.02494
1780627100.128129005432129,0.01919,0.00017,0.00023,0.00000,0.00003,0.00356,0.02319
1780627100.161456108093262,0.01867,0.00020,0.00039,0.00000,0.00000,0.00333,0.02259
1780627100.194777965545654,-2.46554,0.00018,0.00044,0.00000,0.00000,0.00337,-2.46155
1780627100.228116035461426,0.01920,0.00019,0.00033,0.00000,0.00000,0.00324,0.02296
1780627100.294774055480957,0.01877,0.00017,0.00044,0.00000,0.00000,0.00313,0.02251
1780627100.328086137771606,0.01848,0.00016,0.00025,0.00000,0.00000,0.00311,0.02201
