# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1781061934.639157056808472,0.00626,0.00009,0.00021,0.00000,0.00019,0.00368,0.01044
1781061934.672483921051025,0.00640,0.00009,0.00020,0.00000,0.00043,0.00391,0.01103
1781061934.705806016921997,0.00600,0.00008,0.00018,0.00000,0.00008,0.00328,0.00962
1781061934.739134073257446,0.00576,0.00009,0.00018,0.00000,0.00035,0.00333,0.00971
1781061934.772463083267212,0.00531,0.00009,0.00028,0.00000,0.00030,0.00334,0.00932
1781061934.805797100067139,0.00641,0.00013,0.00043,0.00000,0.00031,0.00332,0.01061
1781061934.839116096496582,0.00751,0.00010,0.00018,0.00000,0.00003,0.00340,0.01122
1781061934.872443914413452,0.00650,0.00008,0.00021,0.00000,0.00008,0.00340,0.01028
1781061934.905769109725952,0.00647,0.00009,0.00026,0.00000,0.00018,0.00329,0.01029
1781061934.939096927642822,0.00755,0.00011,0.00031,0.00000,0.00006,0.00361,0.01165
1781061934.972425937652588,0.00717,0.00008,0.00020,0.00000,0.00014,0.00361,0.01119
1781061935.005757093429565,0.00888,0.00009,0.00056,0.00000,0.00028,0.00307,0.01288
1781061935.039077997207642,0.01127,0.00009,0.00030,0.00000,0.00022,0.00312,0.01501
1781061935.072406053543091,0.00864,0.00008,0.00022,0.00000,0.00036,0.00316,0.01245
1781061935.105735063552856,0.00857,0.00008,0.00023,0.00000,0.00079,0.00337,0.01304
1781061935.139056921005249,0.00764,0.00011,0.00021,0.00007,0.00023,0.00373,0.01200
1781061935.172384977340698,0.00680,0.00008,0.00024,0.00004,0.00017,0.00314,0.01047
1781061935.205714941024780,0.00805,0.00008,0.00011,0.00004,0.00017,0.00318,0.01163
1781061935.239046096801758,0.00702,0.00009,0.00033,0.00000,0.00001,0.00348,0.01094
1781061935.272370100021362,0.00959,0.00009,0.00052,0.00000,0.00001,0.00311,0.01332
1781061935.305693149566650,0.01510,0.00008,0.00048,0.00000,0.00016,0.00333,0.01916
1781061935.339021921157837,0.01659,0.00011,0.00064,0.00000,0.00000,0.00287,0.02020
1781061935.372349977493286,0.01033,0.00008,0.00010,0.00000,0.00025,0.00308,0.01385
1781061935.405677080154419,0.00757,0.00009,0.00024,0.00002,0.00025,0.00352,0.01170
1781061935.439002990722656,0.01016,0.00009,0.00029,0.00004,0.00015,0.00309,0.01382
1781061935.472332954406738,0.01079,0.00009,0.00030,0.00005,0.00017,0.00340,0.01480
1781061935.505659103393555,0.00950,0.00015,0.00029,0.00005,0.00000,0.00319,0.01317
1781061935.538984060287476,0.00960,0.00008,0.00042,0.00006,0.00051,0.00344,0.01411
1781061935.572309970855713,0.01599,0.00009,0.00048,0.00003,0.00011,0.00308,0.01979
1781061935.605638980865479,0.01696,0.00008,0.00042,0.00003,0.00003,0.00301,0.02053
1781061935.638965129852295,0.01203,0.00009,0.00029,0.00003,0.00002,0.00386,0.01633
1781061935.672295093536377,0.01159,0.00009,0.00030,0.00003,0.00008,0.00321,0.01530
1781061935.705621957778931,0.01136,0.00009,0.00054,0.00001,0.00000,0.00345,0.01545
1781061935.738950014114380,0.01249,0.00009,0.00043,0.00003,0.00079,0.00377,0.01761
1781061935.772275924682617,0.01680,0.00007,0.00080,0.00004,0.00031,0.00317,0.02120
1781061935.805599927902222,0.01918,0.00008,0.00029,0.00003,0.00045,0.00292,0.02295
1781061935.838930130004883,0.01152,0.00009,0.00057,0.00005,0.00083,0.00327,0.01634
1781061935.872257947921753,0.01491,0.00009,0.00057,0.00005,0.00022,0.00313,0.01897
1781061935.905585050582886,0.01289,0.00008,0.00040,0.00006,0.00004,0.00304,0.01652
1781061935.938910961151123,0.01431,0.00009,0.00025,0.00006,0.00010,0.00312,0.01793
1781061935.972239017486572,0.01011,0.00008,0.00018,0.00006,0.00016,0.00300,0.01360
1781061936.005564928054810,0.00883,0.00008,0.00032,0.00005,0.00015,0.00315,0.01258
1781061936.038897037506104,0.00909,0.00010,0.00043,0.00005,0.00012,0.00304,0.01283
1781061936.072220087051392,0.00942,0.00008,0.00063,0.00009,0.00007,0.00304,0.01334
1781061936.105548143386841,0.00848,0.00007,0.00060,0.00004,0.00014,0.00315,0.01249
1781061936.138874053955078,0.00935,0.00009,0.00051,0.00005,0.00032,0.00313,0.01344
1781061936.172199010848999,0.00954,0.00008,0.00060,0.00004,0.00011,0.00312,0.01349
1781061936.205526113510132,0.00831,0.00008,0.00029,0.00003,0.00025,0.00301,0.01198
1781061936.238857030868530,0.01042,0.00009,0.00074,0.00003,0.00032,0.00320,0.01480
1781061936.272181987762451,0.01527,0.00013,0.00076,0.00004,0.00096,0.00322,0.02038
1781061936.305510044097900,0.01555,0.00008,0.00090,0.00007,0.00000,0.00326,0.01987
1781061936.338835000991821,0.01779,0.00009,0.00173,0.00003,0.00022,0.00276,0.02262
1781061936.372164011001587,0.01082,0.00008,0.00052,0.00003,0.00010,0.00307,0.01463
1781061936.405491113662720,0.01028,0.00008,0.00042,0.00003,0.00000,0.00293,0.01374
1781061936.438817024230957,0.00780,0.00009,0.00032,0.00003,0.00074,0.00307,0.01205
1781061936.472141027450562,0.00777,0.00009,0.00026,0.00010,0.00002,0.00391,0.01215
1781061936.505470037460327,0.00778,0.00009,0.00015,0.00011,0.00021,0.00333,0.01167
1781061936.538798093795776,0.00801,0.00008,0.00022,0.00011,0.00000,0.00321,0.01163
1781061936.572124958038330,0.00890,0.00009,0.00022,0.00011,0.00000,0.00353,0.01286
1781061936.605452060699463,0.00758,0.00009,0.00030,0.00009,0.00003,0.00333,0.01143
1781061936.638778924942017,0.00883,0.00009,0.00076,0.00009,0.00015,0.00362,0.01355
1781061936.672106027603149,0.00790,0.00008,0.00018,0.00011,0.00035,0.00324,0.01186
1781061936.705436944961548,0.00912,0.00010,0.00051,0.00011,0.00052,0.00343,0.01380
1781061936.738763093948364,0.00919,0.00009,0.00033,0.00012,0.00223,0.00361,0.01557
1781061936.772094011306763,0.00831,0.00009,0.00034,0.00037,0.00009,0.00337,0.01257
1781061936.805414915084839,0.00826,0.00010,0.00028,0.00036,0.00039,0.00338,0.01278
1781061936.838748931884766,0.01131,0.00014,0.00056,0.00038,0.00025,0.00352,0.01616
1781061936.872069120407104,0.01257,0.00010,0.00087,0.00039,0.00001,0.00312,0.01708
1781061936.905395030975342,0.01131,0.00010,0.00018,0.00039,0.00009,0.00314,0.01521
1781061936.938725948333740,0.00890,0.00010,0.00031,0.00037,0.00003,0.00344,0.01315
1781061936.972051143646240,0.01198,0.00011,0.00074,0.00030,0.00000,0.00364,0.01678
1781061937.005379915237427,0.01125,0.00010,0.00056,0.00036,0.00086,0.00328,0.01640
1781061937.038707017898560,0.01635,0.00010,0.00027,0.00048,0.00068,0.00336,0.02124
1781061937.072031021118164,0.01452,0.00010,0.00056,0.00064,0.00019,0.00354,0.01955
1781061937.105359077453613,0.01254,0.00010,0.00046,0.00060,0.00007,0.00314,0.01692
1781061937.138684988021851,0.01672,0.00011,0.00071,0.00054,0.00019,0.00303,0.02129
1781061937.172013998031616,0.01711,0.00011,0.00054,0.00031,0.00045,0.00331,0.02183
1781061937.205341100692749,0.01723,0.00009,0.00051,0.00032,0.00027,0.00425,0.02267
1781061937.238671064376831,0.01619,0.00011,0.00040,0.00046,0.00052,0.00343,0.02111
1781061937.271995067596436,0.00849,0.00010,0.00013,0.00055,0.00050,0.00367,0.01343
1781061937.305325031280518,0.00765,0.00010,0.00033,0.00065,0.00090,0.00308,0.01271
1781061937.338650941848755,0.01569,0.00010,0.00058,0.00072,0.00030,0.00299,0.02038
1781061937.371978044509888,0.00996,0.00011,0.00015,0.00084,0.00027,0.00330,0.01463
1781061937.405305147171021,0.00859,0.00010,0.00013,0.00082,0.00032,0.00374,0.01370
1781061937.438630104064941,0.00924,0.00012,0.00027,0.00093,0.00002,0.00319,0.01376
1781061937.471957921981812,0.01489,0.00013,0.00042,0.00100,0.00016,0.00339,0.01998
1781061937.505291938781738,0.01165,0.00010,0.00024,0.00093,0.00007,0.00397,0.01697
1781061937.538612127304077,0.01147,0.00012,0.00028,0.00088,0.00003,0.00325,0.01603
1781061937.571938991546631,0.00846,0.00010,0.00020,0.00087,0.00008,0.00342,0.01313
1781061937.605266094207764,0.00834,0.00011,0.00032,0.00075,0.00035,0.00309,0.01296
1781061937.638592958450317,0.01246,0.00011,0.00070,0.00046,0.00019,0.00362,0.01753
1781061937.671921968460083,0.01499,0.00010,0.00049,0.00042,0.00051,0.00367,0.02018
1781061937.705249071121216,0.01230,0.00010,0.00108,0.00044,0.00000,0.00353,0.01745
1781061937.738573074340820,0.01577,0.00011,0.00046,0.00038,0.00000,0.00313,0.01985
1781061937.771901130676270,0.01343,0.00009,0.00124,0.00026,0.00000,0.00378,0.01879
1781061937.805228948593140,0.00937,0.00015,0.00021,0.00032,0.00002,0.00311,0.01318
1781061937.838557004928589,0.00808,0.00009,0.00026,0.00029,0.00000,0.00308,0.01180
1781061937.871884107589722,0.00723,0.00009,0.00021,0.00031,0.00007,0.00310,0.01101
1781061937.905208110809326,0.00994,0.00009,0.00059,0.00025,0.00042,0.00307,0.01436
1781061937.938540935516357,0.01425,0.00010,0.00046,0.00025,0.00078,0.00327,0.01910
1781061937.971861124038696,0.01115,0.00009,0.00023,0.00033,0.00062,0.00320,0.01563
1781061938.005192041397095,0.01013,0.00010,0.00024,0.00044,0.00108,0.00340,0.01539
1781061938.038517951965332,0.01157,0.00013,0.00194,0.00043,0.00014,0.00390,0.01810
1781061938.071846008300781,0.01478,0.00010,0.00086,0.00045,0.00139,0.00297,0.02056
1781061938.105171918869019,0.01146,0.00010,0.00034,0.00066,0.00310,0.00318,0.01884
1781061938.138498067855835,0.00902,0.00011,0.00072,0.00076,0.00044,0.00341,0.01445
1781061938.171832084655762,0.00884,0.00011,0.00024,0.00091,0.00426,0.00329,0.01767
1781061938.205168008804321,0.00977,0.00011,0.00037,0.00148,0.00093,0.00321,0.01587
1781061938.238481998443604,0.01063,0.00013,0.00066,0.00141,0.00000,0.00342,0.01625
1781061938.271809101104736,0.00806,0.00012,0.00010,0.00140,0.00000,0.00356,0.01325
1781061938.305134057998657,0.00795,0.00014,0.00019,0.00147,0.00037,0.00388,0.01400
1781061938.338463068008423,0.01579,0.00013,0.00074,0.00135,0.00004,0.00337,0.02142
1781061938.371789932250977,0.01089,0.00012,0.00060,0.00147,0.00010,0.00328,0.01647
1781061938.405116081237793,0.01040,0.00012,0.00017,0.00155,0.00006,0.00327,0.01556
1781061938.438441991806030,0.00784,0.00016,0.00025,0.00138,0.00056,0.00336,0.01355
1781061938.471770048141479,0.00746,0.00013,0.00030,0.00145,0.00031,0.00339,0.01303
1781061938.505095958709717,0.01005,0.00012,0.00024,0.00145,0.00013,0.00324,0.01524
1781061938.538427114486694,0.01107,0.00012,0.00043,0.00065,0.00025,0.00360,0.01613
1781061938.571751117706299,0.00949,0.00011,0.00018,0.00057,0.00002,0.00337,0.01374
1781061938.605101108551025,0.00961,0.00010,0.00034,0.00038,0.00012,0.00307,0.01361
1781061938.638406991958618,0.00934,0.00009,0.00035,0.00030,0.00003,0.00297,0.01308
1781061938.671731948852539,0.01692,0.00011,0.00064,0.00028,0.00000,0.00353,0.02147
1781061938.705060958862305,0.01684,0.00009,0.00039,0.00020,0.00003,0.00325,0.02080
1781061938.738389015197754,0.01685,0.00011,0.00041,0.00016,0.00024,0.00373,0.02150
1781061938.771717071533203,0.01341,0.00010,0.00013,0.00016,0.00007,0.00295,0.01683
1781061938.805043935775757,0.00959,0.00011,0.00016,0.00016,0.00002,0.00326,0.01329
1781061938.838371992111206,0.00894,0.00010,0.00030,0.00015,0.00012,0.00317,0.01277
1781061938.871700048446655,0.01224,0.00008,0.00038,0.00017,0.00000,0.00318,0.01605
1781061938.905022144317627,0.00995,0.00009,0.00023,0.00016,0.00014,0.00301,0.01358
1781061938.938349962234497,0.01107,0.00009,0.00031,0.00015,0.00008,0.00308,0.01478
1781061938.971678018569946,0.00888,0.00009,0.00016,0.00017,0.00002,0.00307,0.01239
1781061939.005006074905396,0.00938,0.00008,0.00039,0.00007,0.00024,0.00375,0.01391
1781061939.038330078125000,0.01606,0.00008,0.00084,0.00004,0.00007,0.00300,0.02010
1781061939.071659088134766,0.01775,0.00008,0.00217,0.00004,0.00049,0.00310,0.02365
1781061939.104984998703003,0.01210,0.00008,0.00154,0.00006,0.00035,0.00309,0.01722
1781061939.138312101364136,0.01771,0.00009,0.00160,0.00006,0.00048,0.00308,0.02302
1781061939.171638965606689,0.01732,0.00008,0.00034,0.00010,0.00000,0.00303,0.02088
1781061939.204971075057983,0.01451,0.00008,0.00027,0.00009,0.00000,0.00288,0.01784
1781061939.238291978836060,0.01295,0.00008,0.00025,0.00009,0.00007,0.00321,0.01666
1781061939.271621942520142,0.00872,0.00009,0.00019,0.00010,0.00118,0.00293,0.01321
1781061939.304949998855591,0.00804,0.00011,0.00018,0.00021,0.00083,0.00344,0.01281
1781061939.338277101516724,0.01561,0.00010,0.00060,0.00026,0.00003,0.00429,0.02090
1781061939.371604919433594,0.01555,0.00011,0.00022,0.00019,0.00000,0.00405,0.02013
1781061939.404932975769043,0.00907,0.00009,0.00014,0.00018,0.00007,0.00300,0.01254
1781061939.438256025314331,0.01018,0.00009,0.00033,0.00018,0.00032,0.00299,0.01409
1781061939.471586942672729,0.01018,0.00010,0.00047,0.00012,0.00053,0.00299,0.01440
1781061939.504913091659546,0.00900,0.00009,0.00036,0.00019,0.00005,0.00377,0.01346
1781061939.538243055343628,0.01431,0.00009,0.00064,0.00011,0.00067,0.00325,0.01907
1781061939.571563959121704,0.01751,0.00010,0.00049,0.00019,0.00002,0.00319,0.02150
1781061939.604905128479004,0.01084,0.00009,0.00032,0.00016,0.00039,0.00328,0.01508
1781061939.638226032257080,0.00917,0.00010,0.00015,0.00020,0.00006,0.00340,0.01307
1781061939.671545028686523,0.00728,0.00009,0.00032,0.00021,0.00024,0.00361,0.01176
1781061939.704879045486450,0.00742,0.00009,0.00040,0.00023,0.00000,0.00309,0.01124
1781061939.738202095031738,0.00759,0.00009,0.00033,0.00026,0.00005,0.00350,0.01181
1781061939.771527051925659,0.00816,0.00015,0.00025,0.00021,0.00056,0.00379,0.01312
1781061939.804856061935425,0.00676,0.00009,0.00035,0.00028,0.00004,0.00318,0.01071
1781061939.838185071945190,0.00758,0.00009,0.00039,0.00028,0.00267,0.00516,0.01617
1781061939.871510028839111,0.00859,0.00011,0.00036,0.00071,0.00052,0.00378,0.01407
1781061939.904838085174561,0.00885,0.00009,0.00021,0.00080,0.00332,0.00372,0.01699
1781061939.938169002532959,0.00869,0.00011,0.00046,0.00136,0.00038,0.00334,0.01433
1781061939.971492052078247,0.01233,0.00013,0.00045,0.00134,0.00063,0.00375,0.01863
1781061940.004820108413696,0.01169,0.00012,0.00037,0.00098,0.00041,0.00318,0.01674
1781061940.038146018981934,0.01524,0.00010,0.00047,0.00067,0.00010,0.00305,0.01963
1781061940.071501970291138,0.01652,0.00009,0.00027,0.00031,0.00008,0.00366,0.02095
1781061940.104804992675781,0.01400,0.00008,0.00053,0.00017,0.00013,0.00305,0.01795
1781061940.138128042221069,0.01283,0.00009,0.00041,0.00008,0.00003,0.00296,0.01639
1781061940.171456098556519,0.01279,0.00008,0.00024,0.00007,0.00002,0.00306,0.01626
1781061940.204785108566284,0.01516,0.00008,0.00019,0.00006,0.00004,0.00321,0.01874
1781061940.238110065460205,0.01615,0.00010,0.00064,0.00004,0.00003,0.00338,0.02034
1781061940.271440029144287,0.01707,0.00008,0.00042,0.00003,0.00000,0.00308,0.02069
1781061940.304767131805420,0.01656,0.00019,0.00037,0.00004,0.00052,0.00339,0.02108
1781061940.338089942932129,0.01659,0.00008,0.00089,0.00004,0.00016,0.00299,0.02076
1781061940.371441125869751,0.01225,0.00010,0.00011,0.00008,0.00006,0.00306,0.01567
1781061940.404757022857666,0.00920,0.00008,0.00033,0.00006,0.00051,0.00345,0.01363
1781061940.438127040863037,0.00866,0.00008,0.00054,0.00008,0.00052,0.00335,0.01323
1781061940.471403121948242,0.00922,0.00009,0.00040,0.00013,0.00004,0.00328,0.01315
1781061940.504724025726318,0.00983,0.00008,0.00027,0.00014,0.00012,0.00372,0.01417
1781061940.538057088851929,0.00816,0.00008,0.00015,0.00014,0.00011,0.00354,0.01218
1781061940.571382045745850,0.00774,0.00009,0.00011,0.00013,0.00002,0.00331,0.01141
1781061940.604706048965454,0.00712,0.00009,0.00028,0.00014,0.00003,0.00316,0.01082
1781061940.638032913208008,0.00763,0.00009,0.00028,0.00012,0.00012,0.00331,0.01156
1781061940.671363115310669,0.00872,0.00011,0.00023,0.00012,0.00035,0.00321,0.01274
1781061940.704684972763062,0.00805,0.00008,0.00037,0.00009,0.00042,0.00331,0.01232
1781061940.738014936447144,0.00654,0.00013,0.00017,0.00012,0.00037,0.00312,0.01045
1781061940.771341085433960,0.00711,0.00010,0.00024,0.00012,0.00013,0.00324,0.01095
1781061940.804667949676514,0.00705,0.00009,0.00025,0.00013,0.00006,0.00349,0.01106
1781061940.837995052337646,0.00715,0.00009,0.00027,0.00012,0.00022,0.00332,0.01118
1781061940.871341943740845,0.00885,0.00009,0.00046,0.00013,0.00020,0.00337,0.01310
1781061940.904655933380127,0.01698,0.00010,0.00045,0.00011,0.00007,0.00318,0.02089
1781061940.937977075576782,0.01332,0.00008,0.00059,0.00010,0.00010,0.00316,0.01735
1781061940.971306085586548,0.01675,0.00008,0.00026,0.00011,0.00002,0.00316,0.02038
1781061941.004640102386475,0.01096,0.00010,0.00038,0.00010,0.00004,0.00302,0.01460
1781061941.037960052490234,0.01071,0.00010,0.00036,0.00013,0.00005,0.00331,0.01466
1781061941.071290969848633,0.00878,0.00009,0.00042,0.00006,0.00000,0.00329,0.01265
1781061941.104615926742554,0.00735,0.00008,0.00035,0.00011,0.00011,0.00376,0.01176
1781061941.137938976287842,0.01164,0.00008,0.00036,0.00007,0.00008,0.00373,0.01596
1781061941.171266078948975,0.00884,0.00008,0.00025,0.00007,0.00000,0.00352,0.01277
1781061941.204591989517212,0.00722,0.00008,0.00023,0.00007,0.00000,0.00320,0.01080
1781061941.237921953201294,0.00975,0.00008,0.00043,0.00010,0.00002,0.00310,0.01349
1781061941.271249055862427,0.00941,0.00009,0.00035,0.00006,0.00002,0.00355,0.01348
1781061941.304574012756348,0.00890,0.00007,0.00038,0.00006,0.00025,0.00311,0.01277
1781061941.337902069091797,0.01543,0.00008,0.00047,0.00006,0.00001,0.00339,0.01945
1781061941.371230125427246,0.01159,0.00009,0.00014,0.00008,0.00007,0.00386,0.01583
1781061941.404557943344116,0.01098,0.00008,0.00062,0.00009,0.00013,0.00339,0.01530
1781061941.437886953353882,0.01591,0.00009,0.00033,0.00006,0.00039,0.00329,0.02007
1781061941.471212148666382,0.01236,0.00009,0.00034,0.00006,0.00002,0.00319,0.01607
1781061941.504537105560303,0.01488,0.00008,0.00038,0.00006,0.00002,0.00299,0.01842
1781061941.537877082824707,0.01150,0.00008,0.00025,0.00008,0.00008,0.00349,0.01547
1781061941.571192026138306,0.01584,0.00010,0.00039,0.00007,0.00000,0.00350,0.01990
1781061941.604516983032227,0.01667,0.00008,0.00029,0.00008,0.00002,0.00343,0.02057
1781061941.637846946716309,0.01659,0.00007,0.00030,0.00004,0.00002,0.00339,0.02041
1781061941.671172142028809,0.01075,0.00009,0.00028,0.00004,0.00003,0.00299,0.01417
1781061941.704499006271362,0.01435,0.00008,0.00041,0.00007,0.00049,0.00307,0.01847
1781061941.737827062606812,0.01636,0.00008,0.00040,0.00009,0.00009,0.00309,0.02011
1781061941.771157979965210,0.01676,0.00008,0.00038,0.00006,0.00022,0.00300,0.02051
1781061941.804482936859131,0.01689,0.00008,0.00038,0.00008,0.00020,0.00306,0.02069
1781061941.837808132171631,0.01227,0.00008,0.00034,0.00009,0.00110,0.00310,0.01699
1781061941.871139049530029,0.01337,0.00009,0.00032,0.00019,0.00001,0.00337,0.01735
1781061941.904463052749634,0.01215,0.00008,0.00031,0.00024,0.00008,0.00303,0.01588
1781061941.937792062759399,0.01475,0.00009,0.00035,0.00020,0.00009,0.00297,0.01845
1781061941.971115112304688,0.01698,0.00009,0.00036,0.00019,0.00008,0.00324,0.02094
1781061942.004441976547241,0.01688,0.00009,0.00041,0.00020,0.00005,0.00303,0.02065
1781061942.037774085998535,0.01609,0.00008,0.00024,0.00018,0.00001,0.00298,0.01959
1781061942.071099042892456,0.01247,0.00009,0.00035,0.00014,0.00008,0.00361,0.01674
1781061942.104424953460693,0.01617,0.00008,0.00044,0.00016,0.00003,0.00311,0.01999
1781061942.137753009796143,0.01182,0.00008,0.00038,0.00013,0.00006,0.00313,0.01561
1781061942.171080112457275,0.00934,0.00011,0.00050,0.00010,0.00002,0.00334,0.01341
1781061942.204415082931519,0.00982,0.00008,0.00015,0.00011,0.00002,0.00307,0.01327
1781061942.237736940383911,0.00773,0.00011,0.00024,0.00012,0.00005,0.00318,0.01142
1781061942.271059036254883,0.00753,0.00010,0.00028,0.00013,0.00002,0.00343,0.01149
1781061942.304388046264648,0.00670,0.00009,0.00029,0.00010,0.00037,0.00331,0.01087
1781061942.337723016738892,0.01546,0.00015,0.00095,0.00010,0.00007,0.00325,0.01999
1781061942.371042013168335,0.00804,0.00010,0.00022,0.00013,0.00002,0.00376,0.01228
1781061942.404367923736572,0.00603,0.00010,0.00023,0.00015,0.00008,0.00320,0.00980
1781061942.437698125839233,0.00661,0.00011,0.00028,0.00012,0.00007,0.00318,0.01038
1781061942.471022129058838,0.00647,0.00011,0.00026,0.00013,0.00036,0.00311,0.01044
1781061942.504351139068604,0.00614,0.00010,0.00021,0.00013,0.00048,0.00382,0.01087
1781061942.537680149078369,0.00629,0.00009,0.00029,0.00030,0.00032,0.00316,0.01046
1781061942.571003913879395,0.00624,0.00009,0.00028,0.00015,0.00016,0.00385,0.01078
1781061942.604334115982056,0.00676,0.00009,0.00022,0.00015,0.00038,0.00331,0.01091
1781061942.637660980224609,0.00761,0.00009,0.00037,0.00016,0.00012,0.00370,0.01205
1781061942.670985937118530,0.00805,0.00009,0.00029,0.00009,0.00004,0.00344,0.01201
1781061942.704316139221191,0.00791,0.00008,0.00023,0.00012,0.00006,0.00346,0.01187
1781061942.737640142440796,0.01148,0.00009,0.00058,0.00011,0.00023,0.00306,0.01555
1781061942.770982027053833,0.01323,0.00009,0.00025,0.00010,0.00010,0.00310,0.01688
1781061942.804296016693115,0.01177,0.00008,0.00033,0.00010,0.00007,0.00337,0.01572
1781061942.837625980377197,0.00860,0.00008,0.00026,0.00011,0.00011,0.00323,0.01239
1781061942.870950937271118,0.01282,0.00009,0.00028,0.00010,0.00019,0.00318,0.01665
1781061942.904274940490723,0.01117,0.00008,0.00035,0.00010,0.00015,0.00298,0.01483
1781061942.937605142593384,0.00878,0.00008,0.00038,0.00010,0.00013,0.00313,0.01260
1781061942.970936059951782,0.00723,0.00009,0.00027,0.00010,0.00001,0.00298,0.01069
1781061943.004259109497070,0.00712,0.00008,0.00027,0.00009,0.00007,0.00308,0.01071
1781061943.037594079971313,0.00727,0.00009,0.00033,0.00009,0.00007,0.00302,0.01086
1781061943.070910930633545,0.00706,0.00009,0.00019,0.00008,0.00005,0.00301,0.01049
1781061943.104237079620361,0.00718,0.00009,0.00038,0.00009,0.00005,0.00307,0.01086
1781061943.137567043304443,0.01141,0.00009,0.00060,0.00008,0.00015,0.00315,0.01548
1781061943.170894145965576,0.00960,0.00008,0.00034,0.00009,0.00002,0.00302,0.01315
1781061943.204221963882446,0.00861,0.00009,0.00020,0.00010,0.00008,0.00336,0.01244
1781061943.237546920776367,0.00750,0.00009,0.00017,0.00017,0.00007,0.00350,0.01150
1781061943.270874977111816,0.00859,0.00009,0.00046,0.00010,0.00020,0.00317,0.01261
1781061943.304199934005737,0.00976,0.00008,0.00038,0.00009,0.00015,0.00321,0.01367
1781061943.337527036666870,0.01665,0.00009,0.00054,0.00008,0.00045,0.00306,0.02086
1781061943.370855093002319,0.01222,0.00009,0.00027,0.00009,0.00000,0.00307,0.01574
1781061943.404181957244873,0.00837,0.00008,0.00018,0.00009,0.00006,0.00321,0.01200
1781061943.437513113021851,0.00705,0.00008,0.00011,0.00008,0.00012,0.00344,0.01089
1781061943.470839023590088,0.00657,0.00009,0.00020,0.00009,0.00005,0.00305,0.01006
1781061943.504167079925537,0.00762,0.00009,0.00053,0.00009,0.00009,0.00314,0.01155
1781061943.537493944168091,0.00781,0.00009,0.00037,0.00009,0.00026,0.00318,0.01179
1781061943.570817947387695,0.00746,0.00009,0.00027,0.00009,0.00010,0.00353,0.01154
1781061943.604146957397461,0.00583,0.00009,0.00015,0.00009,0.00009,0.00356,0.00981
1781061943.637474060058594,0.00602,0.00008,0.00037,0.00009,0.00010,0.00328,0.00994
1781061943.670799970626831,0.00680,0.00010,0.00017,0.00009,0.00023,0.00382,0.01121
1781061943.704128026962280,0.00645,0.00009,0.00033,0.00009,0.00018,0.00340,0.01053
1781061943.737455129623413,0.00753,0.00010,0.00052,0.00010,0.00061,0.00334,0.01220
1781061943.770784139633179,0.00770,0.00009,0.00030,0.00009,0.00007,0.00357,0.01183
1781061943.804109096527100,0.00717,0.00011,0.00031,0.00012,0.00010,0.00357,0.01137
1781061943.837443113327026,0.00717,0.00009,0.00030,0.00008,0.00007,0.00376,0.01149
1781061943.870762109756470,0.00847,0.00009,0.00026,0.00008,0.00004,0.00337,0.01231
1781061943.904112100601196,0.00809,0.00009,0.00037,0.00008,0.00013,0.00316,0.01192
1781061943.937415122985840,0.00844,0.00009,0.00042,0.00008,0.00023,0.00308,0.01235
1781061943.970744132995605,0.01077,0.00010,0.00030,0.00009,0.00001,0.00312,0.01440
1781061944.004070043563843,0.00904,0.00009,0.00020,0.00008,0.00012,0.00360,0.01313
1781061944.037397146224976,0.00814,0.00009,0.00022,0.00008,0.00006,0.00321,0.01181
1781061944.070725917816162,0.00885,0.00008,0.00027,0.00010,0.00009,0.00327,0.01266
1781061944.104051113128662,0.00823,0.00008,0.00031,0.00008,0.00005,0.00493,0.01368
1781061944.137377977371216,0.00874,0.00010,0.00039,0.00010,0.00027,0.00345,0.01304
1781061944.170705080032349,0.00762,0.00009,0.00021,0.00010,0.00005,0.00330,0.01137
1781061944.204033136367798,0.00873,0.00009,0.00036,0.00009,0.00013,0.00319,0.01259
1781061944.237363100051880,0.00895,0.00010,0.00035,0.00010,0.00009,0.00429,0.01388
1781061944.270689010620117,0.01050,0.00008,0.00042,0.00009,0.00022,0.00333,0.01465
1781061944.304013967514038,0.01091,0.00009,0.00037,0.00009,0.00016,0.00318,0.01481
1781061944.337342977523804,0.01694,0.00009,0.00072,0.00010,0.00011,0.00321,0.02117
1781061944.370669126510620,0.01366,0.00009,0.00039,0.00009,0.00002,0.00436,0.01861
1781061944.403998136520386,0.01213,0.00008,0.00024,0.00009,0.00004,0.00343,0.01602
1781061944.437329053878784,0.01132,0.00009,0.00022,0.00009,0.00007,0.00295,0.01474
1781061944.470679044723511,0.01114,0.00009,0.00025,0.00006,0.00055,0.00311,0.01520
1781061944.503976106643677,0.01106,0.00008,0.00043,0.00007,0.00006,0.00303,0.01472
1781061944.537305116653442,0.01199,0.00009,0.00025,0.00010,0.00008,0.00314,0.01566
1781061944.570630073547363,0.01234,0.00008,0.00023,0.00009,0.00000,0.00311,0.01586
1781061944.603959083557129,0.01115,0.00009,0.00043,0.00007,0.00000,0.00378,0.01552
1781061944.637288093566895,0.00905,0.00009,0.00025,0.00009,0.00070,0.00368,0.01386
1781061944.670614004135132,0.01049,0.00009,0.00049,0.00013,0.00002,0.00300,0.01422
1781061944.703943967819214,0.01074,0.00009,0.00030,0.00011,0.00018,0.00305,0.01446
